lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
34760,27,149,9,1,2025-06-17 16:52:50.430000
34760,27,151,9,1,2025-06-17 16:52:50.430000
34760,27,264,8,1,2025-06-17 16:52:50.430000
34760,27,265,9,1,2025-06-17 16:52:50.430000
34760,27,266,8,1,2025-06-17 16:52:50.430000
34760,27,267,9,1,2025-06-17 16:52:50.430000
34760,27,268,8,1,2025-06-17 16:52:50.430000
34761,34,143,8,1,2025-10-21 14:56:24.503000
34761,34,144,8,1,2025-10-21 14:56:24.503000
34761,34,145,8,1,2025-10-21 14:56:24.503000
34761,34,146,8,1,2025-10-21 14:56:24.503000
34761,34,147,9,1,2025-10-21 14:56:24.503000
34761,34,148,9,1,2025-10-21 14:56:24.503000
34761,34,149,9,1,2025-10-21 14:56:24.503000
34761,34,151,9,1,2025-10-21 14:56:24.503000
34761,34,264,8,1,2025-10-21 14:56:24.503000
34761,34,265,9,1,2025-10-21 14:56:24.503000
34761,34,266,8,1,2025-10-21 14:56:24.503000
34761,34,267,9,1,2025-10-21 14:56:24.503000
34761,34,268,8,1,2025-10-21 14:56:24.503000
34771,51,143,8,1,2026-02-20 14:31:28.733000
34771,51,144,8,1,2026-02-20 14:31:28.733000
34771,51,145,8,1,2026-02-20 14:31:28.733000
34771,51,146,8,1,2026-02-20 14:31:28.733000
34771,51,147,9,1,2026-02-20 14:31:28.733000
34771,51,148,9,1,2026-02-20 14:31:28.733000
34771,51,149,9,1,2026-02-20 14:31:28.733000
34771,51,151,9,1,2026-02-20 14:31:28.733000
34771,51,264,8,1,2026-02-20 14:31:28.733000
34771,51,265,9,1,2026-02-20 14:31:28.733000
34771,51,266,8,1,2026-02-20 14:31:28.733000
34771,51,267,9,1,2026-02-20 14:31:28.733000
34771,51,268,8,1,2026-02-20 14:31:28.733000
34821,21,139,10,2,2020-02-21 19:19:45.313000
34821,21,140,10,2,2020-02-21 19:19:45.313000
34821,21,388,10,1,2020-02-21 19:19:45.313000
34821,21,389,10,1,2020-02-21 19:19:45.313000
34823,27,139,10,2,2020-02-21 14:37:48.990000
34823,27,140,10,2,2020-02-21 14:37:48.990000
34823,27,388,10,1,2020-02-21 14:37:48.990000
34823,27,389,10,1,2020-02-21 14:37:48.990000
34824,21,139,10,2,2020-02-13 15:27:43.990000
34824,21,140,10,2,2020-02-13 15:27:43.990000
34824,21,388,10,1,2020-02-13 15:27:43.990000
34824,21,389,10,1,2020-02-13 15:27:43.990000
34833,94,314,12,1,2020-08-07 12:16:44.043000
34833,94,315,12,1,2020-08-07 12:16:44.043000
34833,94,316,12,1,2020-08-07 12:16:44.043000
34833,94,317,12,1,2020-08-07 12:16:44.043000
34833,94,318,12,1,2020-08-07 12:16:44.043000
34833,94,319,12,1,2020-08-07 12:16:44.043000
34833,94,320,12,1,2020-08-07 12:16:44.043000
34833,94,321,12,1,2020-08-07 12:16:44.043000
34833,94,322,12,1,2020-08-07 12:16:44.043000
34833,94,323,12,1,2020-08-07 12:16:44.043000
34833,94,324,12,1,2020-08-07 12:16:44.043000
34833,94,325,12,1,2020-08-07 12:16:44.043000
34833,94,326,12,1,2020-08-07 12:16:44.043000
34833,94,327,12,1,2020-08-07 12:16:44.043000
34833,94,328,12,1,2020-08-07 12:16:44.043000
34833,94,329,12,1,2020-08-07 12:16:44.043000
34833,94,330,12,1,2020-08-07 12:16:44.043000
34833,94,331,12,1,2020-08-07 12:16:44.043000
34833,94,332,12,1,2020-08-07 12:16:44.043000
34833,94,333,12,1,2020-08-07 12:16:44.043000
34833,94,334,12,1,2020-08-07 12:16:44.043000
34833,94,335,12,1,2020-08-07 12:16:44.043000
34833,94,336,12,1,2020-08-07 12:16:44.043000
34833,94,337,12,1,2020-08-07 12:16:44.043000
34833,94,338,12,1,2020-08-07 12:16:44.043000
34833,94,339,12,1,2020-08-07 12:16:44.043000
34859,34,368,12,1,2023-10-20 14:23:10.273000
34859,34,369,12,1,2023-10-20 14:23:10.273000
34859,34,370,12,1,2023-10-20 14:23:10.273000
34859,34,371,12,1,2023-10-20 14:23:10.273000
34859,34,372,12,1,2023-10-20 14:23:10.273000
34865,72,314,12,1,2020-06-19 10:56:49.110000
34865,72,315,12,1,2020-06-19 10:56:49.110000
34865,72,316,12,1,2020-06-19 10:56:49.110000
34865,72,317,12,1,2020-06-19 10:56:49.110000
34865,72,318,12,1,2020-06-19 10:56:49.110000
34865,72,319,12,1,2020-06-19 10:56:49.110000
34865,72,320,12,1,2020-06-19 10:56:49.110000
34865,72,321,12,1,2020-06-19 10:56:49.110000
34865,72,322,12,1,2020-06-19 10:56:49.110000
34865,72,323,12,1,2020-06-19 10:56:49.110000
34865,72,324,12,1,2020-06-19 10:56:49.110000
34865,72,325,12,1,2020-06-19 10:56:49.110000
34865,72,326,12,1,2020-06-19 10:56:49.110000
34865,72,327,12,1,2020-06-19 10:56:49.110000
34865,72,328,12,1,2020-06-19 10:56:49.110000
34865,72,329,12,1,2020-06-19 10:56:49.110000
34865,72,330,12,1,2020-06-19 10:56:49.110000
34865,72,331,12,1,2020-06-19 10:56:49.110000
34865,72,332,12,1,2020-06-19 10:56:49.110000
34865,72,333,12,1,2020-06-19 10:56:49.110000
34865,72,334,12,1,2020-06-19 10:56:49.110000
34865,72,335,12,1,2020-06-19 10:56:49.110000
34865,72,336,12,1,2020-06-19 10:56:49.110000
34865,72,337,12,1,2020-06-19 10:56:49.110000
34865,72,338,12,1,2020-06-19 10:56:49.110000
34865,72,339,12,1,2020-06-19 10:56:49.110000
34869,42,378,13,1,2025-01-07 13:08:27.887000
34869,42,379,13,1,2025-01-07 13:08:27.887000
34869,42,380,13,1,2025-01-07 13:08:27.887000
34869,42,381,13,1,2025-01-07 13:08:27.887000
34869,42,394,12,1,2025-01-07 13:08:27.887000
34869,42,395,12,1,2025-01-07 13:08:27.887000
34869,42,396,12,1,2025-01-07 13:08:27.887000
34887,53,314,12,1,2025-03-14 11:32:04.153000
34887,53,315,12,1,2025-03-14 11:32:04.153000
34887,53,316,12,1,2025-03-14 11:32:04.153000
34887,53,317,12,1,2025-03-14 11:32:04.153000
34887,53,318,12,1,2025-03-14 11:32:04.153000
34887,53,319,12,1,2025-03-14 11:32:04.153000
34887,53,320,12,1,2025-03-14 11:32:04.153000
34887,53,321,12,1,2025-03-14 11:32:04.153000
34887,53,322,12,1,2025-03-14 11:32:04.153000
34887,53,323,12,1,2025-03-14 11:32:04.153000
34887,53,324,12,1,2025-03-14 11:32:04.153000
34887,53,325,12,1,2025-03-14 11:32:04.153000
34887,53,326,12,1,2025-03-14 11:32:04.153000
34887,53,327,12,1,2025-03-14 11:32:04.153000
34887,53,328,12,1,2025-03-14 11:32:04.153000
34887,53,329,12,1,2025-03-14 11:32:04.153000
34887,53,330,12,1,2025-03-14 11:32:04.153000
34887,53,331,12,1,2025-03-14 11:32:04.153000
34887,53,332,12,1,2025-03-14 11:32:04.153000
34887,53,333,12,1,2025-03-14 11:32:04.153000
34887,53,334,12,1,2025-03-14 11:32:04.153000
34887,53,335,12,1,2025-03-14 11:32:04.153000
34887,53,336,12,1,2025-03-14 11:32:04.153000
34887,53,337,12,1,2025-03-14 11:32:04.153000
34887,53,338,12,1,2025-03-14 11:32:04.153000
34887,53,339,12,1,2025-03-14 11:32:04.153000
34892,123,314,12,1,2024-08-02 18:33:04.700000
34892,123,315,12,1,2024-08-02 18:33:04.700000
34892,123,316,12,1,2024-08-02 18:33:04.700000
34892,123,317,12,1,2024-08-02 18:33:04.700000
34892,123,318,12,1,2024-08-02 18:33:04.700000
34892,123,319,12,1,2024-08-02 18:33:04.700000
34892,123,320,12,1,2024-08-02 18:33:04.700000
34892,123,321,12,1,2024-08-02 18:33:04.700000
34892,123,322,12,1,2024-08-02 18:33:04.700000
34892,123,323,12,1,2024-08-02 18:33:04.700000
34892,123,324,12,1,2024-08-02 18:33:04.700000
34892,123,325,12,1,2024-08-02 18:33:04.700000
34892,123,326,12,1,2024-08-02 18:33:04.700000
34892,123,327,12,1,2024-08-02 18:33:04.700000
34892,123,328,12,1,2024-08-02 18:33:04.700000
34892,123,329,12,1,2024-08-02 18:33:04.700000
34892,123,330,12,1,2024-08-02 18:33:04.700000
34892,123,331,12,1,2024-08-02 18:33:04.700000
34892,123,332,12,1,2024-08-02 18:33:04.700000
34892,123,333,12,1,2024-08-02 18:33:04.700000
34892,123,334,12,1,2024-08-02 18:33:04.700000
34892,123,335,12,1,2024-08-02 18:33:04.700000
34892,123,336,12,1,2024-08-02 18:33:04.700000
34892,123,337,12,1,2024-08-02 18:33:04.700000
34892,123,338,12,1,2024-08-02 18:33:04.700000
34892,123,339,12,1,2024-08-02 18:33:04.700000
34912,20,368,12,1,2019-10-04 16:06:54.803000
34912,20,369,12,1,2019-10-04 16:06:54.803000
34912,20,370,12,1,2019-10-04 16:06:54.803000
34912,20,371,12,1,2019-10-04 16:06:54.803000
34912,20,372,12,1,2019-10-04 16:06:54.803000
34914,68,314,12,1,2020-06-19 13:56:54.280000
34914,68,315,12,1,2020-06-19 13:56:54.280000
34914,68,316,12,1,2020-06-19 13:56:54.280000
34914,68,317,12,1,2020-06-19 13:56:54.280000
34914,68,318,12,1,2020-06-19 13:56:54.280000
34914,68,319,12,1,2020-06-19 13:56:54.280000
34914,68,320,12,1,2020-06-19 13:56:54.280000
34914,68,321,12,1,2020-06-19 13:56:54.280000
34914,68,322,12,1,2020-06-19 13:56:54.280000
34914,68,323,12,1,2020-06-19 13:56:54.280000
34914,68,324,12,1,2020-06-19 13:56:54.280000
34914,68,325,12,1,2020-06-19 13:56:54.280000
34914,68,326,12,1,2020-06-19 13:56:54.280000
34914,68,327,12,1,2020-06-19 13:56:54.280000
34914,68,328,12,1,2020-06-19 13:56:54.280000
34914,68,329,12,1,2020-06-19 13:56:54.280000
34914,68,330,12,1,2020-06-19 13:56:54.280000
34914,68,331,12,1,2020-06-19 13:56:54.280000
34914,68,332,12,1,2020-06-19 13:56:54.280000
34914,68,333,12,1,2020-06-19 13:56:54.280000
34914,68,334,12,1,2020-06-19 13:56:54.280000
34914,68,335,12,1,2020-06-19 13:56:54.280000
34914,68,336,12,1,2020-06-19 13:56:54.280000
34914,68,337,12,1,2020-06-19 13:56:54.280000
34914,68,338,12,1,2020-06-19 13:56:54.280000
34914,68,339,12,1,2020-06-19 13:56:54.280000
34924,79,314,12,1,2020-11-06 12:02:23.203000
34924,79,315,12,1,2020-11-06 12:02:23.203000
34924,79,316,12,1,2020-11-06 12:02:23.203000
34924,79,317,12,1,2020-11-06 12:02:23.203000
34924,79,318,12,1,2020-11-06 12:02:23.203000
34924,79,319,12,1,2020-11-06 12:02:23.203000
34924,79,320,12,1,2020-11-06 12:02:23.203000
34924,79,321,12,1,2020-11-06 12:02:23.203000
34924,79,322,12,1,2020-11-06 12:02:23.203000
34924,79,323,12,1,2020-11-06 12:02:23.203000
34924,79,324,12,1,2020-11-06 12:02:23.203000
34924,79,325,12,1,2020-11-06 12:02:23.203000
34924,79,326,12,1,2020-11-06 12:02:23.203000
34924,79,327,12,1,2020-11-06 12:02:23.203000
34924,79,328,12,1,2020-11-06 12:02:23.203000
34924,79,329,12,1,2020-11-06 12:02:23.203000
34924,79,330,12,1,2020-11-06 12:02:23.203000
34924,79,331,12,1,2020-11-06 12:02:23.203000
34924,79,332,12,1,2020-11-06 12:02:23.203000
34924,79,333,12,1,2020-11-06 12:02:23.203000
34924,79,334,12,1,2020-11-06 12:02:23.203000
34924,79,335,12,1,2020-11-06 12:02:23.203000
34924,79,336,12,1,2020-11-06 12:02:23.203000
34924,79,337,12,1,2020-11-06 12:02:23.203000
34924,79,338,12,1,2020-11-06 12:02:23.203000
34924,79,339,12,1,2020-11-06 12:02:23.203000
34938,68,314,12,1,2019-09-20 18:02:31.810000
34938,68,315,12,1,2019-09-20 18:02:31.810000
34938,68,316,12,1,2019-09-20 18:02:31.810000
34938,68,317,12,1,2019-09-20 18:02:31.810000
34938,68,318,12,1,2019-09-20 18:02:31.810000
34938,68,319,12,1,2019-09-20 18:02:31.810000
34938,68,320,12,1,2019-09-20 18:02:31.810000
34938,68,321,12,1,2019-09-20 18:02:31.810000
34938,68,322,12,1,2019-09-20 18:02:31.810000
34938,68,323,12,1,2019-09-20 18:02:31.810000
34938,68,324,12,1,2019-09-20 18:02:31.810000
34938,68,325,12,1,2019-09-20 18:02:31.810000
34938,68,326,12,1,2019-09-20 18:02:31.810000
34938,68,327,12,1,2019-09-20 18:02:31.810000
34938,68,328,12,1,2019-09-20 18:02:31.810000
34938,68,329,12,1,2019-09-20 18:02:31.810000
34938,68,330,12,1,2019-09-20 18:02:31.810000
34938,68,331,12,1,2019-09-20 18:02:31.810000
34938,68,332,12,1,2019-09-20 18:02:31.810000
34938,68,333,12,1,2019-09-20 18:02:31.810000
34938,68,334,12,1,2019-09-20 18:02:31.810000
34938,68,335,12,1,2019-09-20 18:02:31.810000
34938,68,336,12,1,2019-09-20 18:02:31.810000
34938,68,337,12,1,2019-09-20 18:02:31.810000
34938,68,338,12,1,2019-09-20 18:02:31.810000
34938,68,339,12,1,2019-09-20 18:02:31.810000
34961,48,314,12,1,2019-11-08 17:28:18.793000
34961,48,315,12,1,2019-11-08 17:28:18.793000
34961,48,316,12,1,2019-11-08 17:28:18.793000
34961,48,317,12,1,2019-11-08 17:28:18.793000
34961,48,318,12,1,2019-11-08 17:28:18.793000
34961,48,319,12,1,2019-11-08 17:28:18.793000
34961,48,320,12,1,2019-11-08 17:28:18.793000
34961,48,321,12,1,2019-11-08 17:28:18.793000
34961,48,322,12,1,2019-11-08 17:28:18.793000
34961,48,323,12,1,2019-11-08 17:28:18.793000
34961,48,324,12,1,2019-11-08 17:28:18.793000
34961,48,325,12,1,2019-11-08 17:28:18.793000
34961,48,326,12,1,2019-11-08 17:28:18.793000
34961,48,327,12,1,2019-11-08 17:28:18.793000
34961,48,328,12,1,2019-11-08 17:28:18.793000
34961,48,329,12,1,2019-11-08 17:28:18.793000
34961,48,330,12,1,2019-11-08 17:28:18.793000
34961,48,331,12,1,2019-11-08 17:28:18.793000
34961,48,332,12,1,2019-11-08 17:28:18.793000
34961,48,333,12,1,2019-11-08 17:28:18.793000
34961,48,334,12,1,2019-11-08 17:28:18.793000
34961,48,335,12,1,2019-11-08 17:28:18.793000
34961,48,336,12,1,2019-11-08 17:28:18.793000
34961,48,337,12,1,2019-11-08 17:28:18.793000
34961,48,338,12,1,2019-11-08 17:28:18.793000
34961,48,339,12,1,2019-11-08 17:28:18.793000
34975,67,314,12,1,2019-10-11 18:19:02.647000
34975,67,315,12,1,2019-10-11 18:19:02.647000
34975,67,316,12,1,2019-10-11 18:19:02.647000
34975,67,317,12,1,2019-10-11 18:19:02.647000
34975,67,318,12,1,2019-10-11 18:19:02.647000
34975,67,319,12,1,2019-10-11 18:19:02.647000
34975,67,320,12,1,2019-10-11 18:19:02.647000
34975,67,321,12,1,2019-10-11 18:19:02.647000
34975,67,322,12,1,2019-10-11 18:19:02.647000
34975,67,323,12,1,2019-10-11 18:19:02.647000
34975,67,324,12,1,2019-10-11 18:19:02.647000
34975,67,325,12,1,2019-10-11 18:19:02.647000
34975,67,326,12,1,2019-10-11 18:19:02.647000
34975,67,327,12,1,2019-10-11 18:19:02.647000
34975,67,328,12,1,2019-10-11 18:19:02.647000
34975,67,329,12,1,2019-10-11 18:19:02.647000
34975,67,330,12,1,2019-10-11 18:19:02.647000
34975,67,331,12,1,2019-10-11 18:19:02.647000
34975,67,332,12,1,2019-10-11 18:19:02.647000
34975,67,333,12,1,2019-10-11 18:19:02.647000
34975,67,334,12,1,2019-10-11 18:19:02.647000
34975,67,335,12,1,2019-10-11 18:19:02.647000
34975,67,336,12,1,2019-10-11 18:19:02.647000
34975,67,337,12,1,2019-10-11 18:19:02.647000
34975,67,338,12,1,2019-10-11 18:19:02.647000
34975,67,339,12,1,2019-10-11 18:19:02.647000
34976,34,368,12,1,2021-05-21 12:52:15.380000
34976,34,369,12,1,2021-05-21 12:52:15.380000
34976,34,370,12,1,2021-05-21 12:52:15.380000
34976,34,371,12,1,2021-05-21 12:52:15.380000
34976,34,372,12,1,2021-05-21 12:52:15.380000
34998,33,314,12,1,2022-10-21 14:39:59.757000
34998,33,315,12,1,2022-10-21 14:39:59.757000
34998,33,316,12,1,2022-10-21 14:39:59.757000
34998,33,317,12,1,2022-10-21 14:39:59.757000
34998,33,318,12,1,2022-10-21 14:39:59.757000
34998,33,319,12,1,2022-10-21 14:39:59.757000
34998,33,320,12,1,2022-10-21 14:39:59.757000
34998,33,321,12,1,2022-10-21 14:39:59.757000
34998,33,322,12,1,2022-10-21 14:39:59.757000
34998,33,323,12,1,2022-10-21 14:39:59.757000
34998,33,324,12,1,2022-10-21 14:39:59.757000
34998,33,325,12,1,2022-10-21 14:39:59.757000
34998,33,326,12,1,2022-10-21 14:39:59.757000
34998,33,327,12,1,2022-10-21 14:39:59.757000
34998,33,328,12,1,2022-10-21 14:39:59.757000
34998,33,329,12,1,2022-10-21 14:39:59.757000
34998,33,330,12,1,2022-10-21 14:39:59.757000
34998,33,331,12,1,2022-10-21 14:39:59.757000
34998,33,332,12,1,2022-10-21 14:39:59.757000
34998,33,333,12,1,2022-10-21 14:39:59.757000
34998,33,334,12,1,2022-10-21 14:39:59.757000
34998,33,335,12,1,2022-10-21 14:39:59.757000
34998,33,336,12,1,2022-10-21 14:39:59.757000
34998,33,337,12,1,2022-10-21 14:39:59.757000
34998,33,338,12,1,2022-10-21 14:39:59.757000
34998,33,339,12,1,2022-10-21 14:39:59.757000
35000,156,500,8,1,2026-07-16 17:21:03.803000
35000,156,501,8,1,2026-07-16 17:21:03.803000
35000,156,502,8,1,2026-07-16 17:21:03.803000
35000,156,504,9,1,2026-07-16 17:21:03.803000
35000,156,505,9,1,2026-07-16 17:21:03.803000
35000,156,506,9,1,2026-07-16 17:21:03.803000
35000,156,507,13,1,2026-07-16 17:21:03.803000
35000,156,508,13,1,2026-07-16 17:21:03.803000
35000,156,509,13,1,2026-07-16 17:21:03.803000
35000,156,510,13,1,2026-07-16 17:21:03.803000
35000,156,511,13,1,2026-07-16 17:21:03.803000
35000,156,512,13,1,2026-07-16 17:21:03.803000
35000,156,513,13,1,2026-07-16 17:21:03.803000
35000,156,514,13,1,2026-07-16 17:21:03.803000
35000,156,515,13,1,2026-07-16 17:21:03.803000
35000,156,516,13,1,2026-07-16 17:21:03.803000
35000,156,517,13,1,2026-07-16 17:21:03.803000
35000,156,519,13,1,2026-07-16 17:21:03.803000
35000,156,520,13,1,2026-07-16 17:21:03.803000
35000,156,521,13,1,2026-07-16 17:21:03.803000
35000,156,522,13,1,2026-07-16 17:21:03.803000
35000,156,523,13,1,2026-07-16 17:21:03.803000
35001,12,500,8,1,2026-07-14 20:41:58.040000
35001,12,501,8,1,2026-07-14 20:41:58.040000
35001,12,502,8,1,2026-07-14 20:41:58.040000
35001,12,504,9,1,2026-07-14 20:41:58.040000
35001,12,505,9,1,2026-07-14 20:41:58.040000
35001,12,506,9,1,2026-07-14 20:41:58.040000
35001,12,507,13,1,2026-07-14 20:41:58.040000
35001,12,508,13,1,2026-07-14 20:41:58.040000
35001,12,509,13,1,2026-07-14 20:41:58.040000
35001,12,510,13,1,2026-07-14 20:41:58.040000
35001,12,511,13,1,2026-07-14 20:41:58.040000
35001,12,512,13,1,2026-07-14 20:41:58.040000
35001,12,513,13,1,2026-07-14 20:41:58.040000
35001,12,514,13,1,2026-07-14 20:41:58.040000
35001,12,515,13,1,2026-07-14 20:41:58.040000
35001,12,516,13,1,2026-07-14 20:41:58.040000
35001,12,517,13,1,2026-07-14 20:41:58.040000
35001,12,519,13,1,2026-07-14 20:41:58.040000
35001,12,520,13,1,2026-07-14 20:41:58.040000
35001,12,521,13,1,2026-07-14 20:41:58.040000
35001,12,522,13,1,2026-07-14 20:41:58.040000
35001,12,523,13,1,2026-07-14 20:41:58.040000
35003,61,314,12,1,2019-11-08 16:55:28.060000
35003,61,315,12,1,2019-11-08 16:55:28.060000
35003,61,316,12,1,2019-11-08 16:55:28.060000
35003,61,317,12,1,2019-11-08 16:55:28.060000
35003,61,318,12,1,2019-11-08 16:55:28.060000
35003,61,319,12,1,2019-11-08 16:55:28.060000
35003,61,320,12,1,2019-11-08 16:55:28.060000
35003,61,321,12,1,2019-11-08 16:55:28.060000
35003,61,322,12,1,2019-11-08 16:55:28.060000
35003,61,323,12,1,2019-11-08 16:55:28.060000
35003,61,324,12,1,2019-11-08 16:55:28.060000
35003,61,325,12,1,2019-11-08 16:55:28.060000
35003,61,326,12,1,2019-11-08 16:55:28.060000
35003,61,327,12,1,2019-11-08 16:55:28.060000
35003,61,328,12,1,2019-11-08 16:55:28.060000
35003,61,329,12,1,2019-11-08 16:55:28.060000
35003,61,330,12,1,2019-11-08 16:55:28.060000
35003,61,331,12,1,2019-11-08 16:55:28.060000
35003,61,332,12,1,2019-11-08 16:55:28.060000
35003,61,333,12,1,2019-11-08 16:55:28.060000
35003,61,334,12,1,2019-11-08 16:55:28.060000
35003,61,335,12,1,2019-11-08 16:55:28.060000
35003,61,336,12,1,2019-11-08 16:55:28.060000
35003,61,337,12,1,2019-11-08 16:55:28.060000
35003,61,338,12,1,2019-11-08 16:55:28.060000
35003,61,339,12,1,2019-11-08 16:55:28.060000
35004,23,314,12,1,2021-01-29 16:01:59.420000
35004,23,315,12,1,2021-01-29 16:01:59.420000
35004,23,316,12,1,2021-01-29 16:01:59.420000
35004,23,317,12,1,2021-01-29 16:01:59.420000
35004,23,318,12,1,2021-01-29 16:01:59.420000
35004,23,319,12,1,2021-01-29 16:01:59.420000
35004,23,320,12,1,2021-01-29 16:01:59.420000
35004,23,321,12,1,2021-01-29 16:01:59.420000
35004,23,322,12,1,2021-01-29 16:01:59.420000
35004,23,323,12,1,2021-01-29 16:01:59.420000
35004,23,324,12,1,2021-01-29 16:01:59.420000
35004,23,325,12,1,2021-01-29 16:01:59.420000
35004,23,326,12,1,2021-01-29 16:01:59.420000
35004,23,327,12,1,2021-01-29 16:01:59.420000
35004,23,328,12,1,2021-01-29 16:01:59.420000
35004,23,329,12,1,2021-01-29 16:01:59.420000
35004,23,330,12,1,2021-01-29 16:01:59.420000
35004,23,331,12,1,2021-01-29 16:01:59.420000
35004,23,332,12,1,2021-01-29 16:01:59.420000
35004,23,333,12,1,2021-01-29 16:01:59.420000
35004,23,334,12,1,2021-01-29 16:01:59.420000
35004,23,335,12,1,2021-01-29 16:01:59.420000
35004,23,336,12,1,2021-01-29 16:01:59.420000
35004,23,337,12,1,2021-01-29 16:01:59.420000
35004,23,338,12,1,2021-01-29 16:01:59.420000
35004,23,339,12,1,2021-01-29 16:01:59.420000
35006,119,314,12,1,2019-10-11 18:17:52.340000
35006,119,315,12,1,2019-10-11 18:17:52.340000
35006,119,316,12,1,2019-10-11 18:17:52.340000
35006,119,317,12,1,2019-10-11 18:17:52.340000
35006,119,318,12,1,2019-10-11 18:17:52.340000
35006,119,319,12,1,2019-10-11 18:17:52.340000
35006,119,320,12,1,2019-10-11 18:17:52.340000
35006,119,321,12,1,2019-10-11 18:17:52.340000
35006,119,322,12,1,2019-10-11 18:17:52.340000
35006,119,323,12,1,2019-10-11 18:17:52.340000
35006,119,324,12,1,2019-10-11 18:17:52.340000
35006,119,325,12,1,2019-10-11 18:17:52.340000
35006,119,326,12,1,2019-10-11 18:17:52.340000
35006,119,327,12,1,2019-10-11 18:17:52.340000
35006,119,328,12,1,2019-10-11 18:17:52.340000
35006,119,329,12,1,2019-10-11 18:17:52.340000
35006,119,330,12,1,2019-10-11 18:17:52.340000
35006,119,331,12,1,2019-10-11 18:17:52.340000
35006,119,332,12,1,2019-10-11 18:17:52.340000
35006,119,333,12,1,2019-10-11 18:17:52.340000
35006,119,334,12,1,2019-10-11 18:17:52.340000
35006,119,335,12,1,2019-10-11 18:17:52.340000
35006,119,336,12,1,2019-10-11 18:17:52.340000
35006,119,337,12,1,2019-10-11 18:17:52.340000
35006,119,338,12,1,2019-10-11 18:17:52.340000
35006,119,339,12,1,2019-10-11 18:17:52.340000
35007,81,314,12,1,2019-10-11 18:22:57.537000
35007,81,315,12,1,2019-10-11 18:22:57.537000
35007,81,316,12,1,2019-10-11 18:22:57.537000
35007,81,317,12,1,2019-10-11 18:22:57.537000
35007,81,318,12,1,2019-10-11 18:22:57.537000
35007,81,319,12,1,2019-10-11 18:22:57.537000
35007,81,320,12,1,2019-10-11 18:22:57.537000
35007,81,321,12,1,2019-10-11 18:22:57.537000
35007,81,322,12,1,2019-10-11 18:22:57.537000
35007,81,323,12,1,2019-10-11 18:22:57.537000
35007,81,324,12,1,2019-10-11 18:22:57.537000
35007,81,325,12,1,2019-10-11 18:22:57.537000
35007,81,326,12,1,2019-10-11 18:22:57.537000
35007,81,327,12,1,2019-10-11 18:22:57.537000
35007,81,328,12,1,2019-10-11 18:22:57.537000
35007,81,329,12,1,2019-10-11 18:22:57.537000
35007,81,330,12,1,2019-10-11 18:22:57.537000
35007,81,331,12,1,2019-10-11 18:22:57.537000
35007,81,332,12,1,2019-10-11 18:22:57.537000
35007,81,333,12,1,2019-10-11 18:22:57.537000
35007,81,334,12,1,2019-10-11 18:22:57.537000
35007,81,335,12,1,2019-10-11 18:22:57.537000
35007,81,336,12,1,2019-10-11 18:22:57.537000
35007,81,337,12,1,2019-10-11 18:22:57.537000
35007,81,338,12,1,2019-10-11 18:22:57.537000
35007,81,339,12,1,2019-10-11 18:22:57.537000
35010,50,314,12,1,2026-07-17 18:07:09.057000
35010,50,315,12,1,2026-07-17 18:07:09.057000
35010,50,316,12,1,2026-07-17 18:07:09.057000
35010,50,317,12,1,2026-07-17 18:07:09.057000
35010,50,318,12,1,2026-07-17 18:07:09.057000
35010,50,319,12,1,2026-07-17 18:07:09.057000
35010,50,320,12,1,2026-07-17 18:07:09.057000
35010,50,321,12,1,2026-07-17 18:07:09.057000
35010,50,322,12,1,2026-07-17 18:07:09.057000
35010,50,323,12,1,2026-07-17 18:07:09.057000
35010,50,324,12,1,2026-07-17 18:07:09.057000
35010,50,325,12,1,2026-07-17 18:07:09.057000
35010,50,326,12,1,2026-07-17 18:07:09.057000
35010,50,327,12,1,2026-07-17 18:07:09.057000
35010,50,328,12,1,2026-07-17 18:07:09.057000
35010,50,329,12,1,2026-07-17 18:07:09.057000
35010,50,330,12,1,2026-07-17 18:07:09.057000
35010,50,331,12,1,2026-07-17 18:07:09.057000
35010,50,332,12,1,2026-07-17 18:07:09.057000
35010,50,333,12,1,2026-07-17 18:07:09.057000
35010,50,334,12,1,2026-07-17 18:07:09.057000
35010,50,335,12,1,2026-07-17 18:07:09.057000
35010,50,336,12,1,2026-07-17 18:07:09.057000
35010,50,337,12,1,2026-07-17 18:07:09.057000
35010,50,338,12,1,2026-07-17 18:07:09.057000
35010,50,339,12,1,2026-07-17 18:07:09.057000
35013,36,314,12,1,2019-09-06 18:25:15.680000
35013,36,315,12,1,2019-09-06 18:25:15.680000
35013,36,316,12,1,2019-09-06 18:25:15.680000
35013,36,317,12,1,2019-09-06 18:25:15.680000
35013,36,318,12,1,2019-09-06 18:25:15.680000
35013,36,319,12,1,2019-09-06 18:25:15.680000
35013,36,320,12,1,2019-09-06 18:25:15.680000
35013,36,321,12,1,2019-09-06 18:25:15.680000
35013,36,322,12,1,2019-09-06 18:25:15.680000
35013,36,323,12,1,2019-09-06 18:25:15.680000
35013,36,324,12,1,2019-09-06 18:25:15.680000
35013,36,325,12,1,2019-09-06 18:25:15.680000
35013,36,326,12,1,2019-09-06 18:25:15.680000
35013,36,327,12,1,2019-09-06 18:25:15.680000
35013,36,328,12,1,2019-09-06 18:25:15.680000
35013,36,329,12,1,2019-09-06 18:25:15.680000
